user_id,age,gender,income,browsing_time,cart_items,purchase_frequency,discount_usage,avg_spending,preferred_category,late_night_activity,impulsive_clicks,buying_mood
U00241,31.31765525491842,Male,62965.77,35.5,5,6.85,52.91,139.9,Fashion,88.72,11,Emotional Buyer
U00242,37.79859660486139,Male,40726.23,51.31,1,2.26,5.34,48.68,Fashion,40.01,1,Window Shopper
U00243,50.52438763063145,Male,103626.88,5.68,5,9.57,0.0,470.4,Electronics,39.28,1,Luxury Shopper
U00244,30.023231612064738,Male,34379.58,26.18,1,13.32,95.13,127.39,Groceries,19.69,2,Budget Conscious
U00245,30.896948189652147,Female,50602.49,25.65,1,12.45,50.72,151.14,Home,30.24,4,Budget Conscious
U00246,42.54726125068072,Male,39161.74,23.67,7,5.3,34.92,170.28,Beauty,81.99,9,Emotional Buyer
U00247,42.51827414889554,Male,49421.84,12.51,4,6.38,61.46,118.13,Groceries,36.35,5,Emotional Buyer
U00248,18.82701094700628,Male,36492.21,17.95,3,13.04,78.58,167.22,Groceries,14.93,4,Budget Conscious
U00249,40.35033360916357,Male,131948.87,27.6,3,8.2,42.99,509.37,Electronics,21.19,2,Luxury Shopper
U00250,43.825032550826485,Male,35972.55,19.4,4,10.04,84.63,104.28,Groceries,5.95,2,Budget Conscious
U00251,24.640558987795565,Non-binary,70647.13,44.1,1,3.16,18.71,57.47,Beauty,35.74,2,Window Shopper
U00252,31.371908835590137,Female,54054.46,29.11,4,4.18,54.57,176.92,Beauty,83.74,20,Emotional Buyer
U00253,22.936483537703783,Male,38207.26,12.94,4,5.21,78.17,113.01,Groceries,21.37,5,Budget Conscious
U00254,40.08618952329463,Male,93157.42,10.66,7,8.31,16.27,445.29,Luxury,22.89,5,Luxury Shopper
U00255,20.53803722054493,Female,105181.48,30.28,5,9.06,14.27,332.83,Luxury,39.4,2,Luxury Shopper
U00256,25.421147757863608,Male,48225.62,56.93,1,3.9,3.32,18.55,Fashion,23.28,4,Window Shopper
U00257,28.79991422935038,Female,53261.86,25.73,5,3.94,27.03,213.57,Beauty,88.15,10,Emotional Buyer
U00258,33.578939509443245,Male,48139.89,23.58,5,4.83,51.38,132.9,Fashion,71.47,9,Impulsive Buyer
U00259,28.25910707428481,Female,30449.15,40.4,10,6.43,9.42,150.25,Fashion,100.0,15,Impulsive Buyer
U00260,28.359395503966372,Female,35352.55,17.27,4,8.21,82.35,87.61,Groceries,7.35,2,Budget Conscious
U00261,26.79468927818568,Male,18000.0,24.77,4,6.03,30.81,111.77,Fashion,71.57,14,Impulsive Buyer
U00262,36.74185411997827,Female,74309.27,25.98,10,3.59,18.66,258.47,Fashion,90.06,4,Emotional Buyer
U00263,45.04425123999326,Female,123356.02,28.12,5,10.41,45.4,330.75,Luxury,11.26,3,Luxury Shopper
U00264,28.886147564031027,Female,66318.47,37.63,16,5.22,12.93,246.91,Fashion,100.0,7,Impulsive Buyer
U00265,31.572092333245152,Male,85427.27,27.63,6,5.02,27.45,268.28,Fashion,82.39,6,Emotional Buyer
U00266,30.911792150090392,Male,40453.13,45.82,13,3.23,19.83,180.7,Fashion,82.87,16,Impulsive Buyer
U00267,42.27266118770162,Male,128067.84,31.11,5,8.87,23.44,393.53,Luxury,7.57,4,Luxury Shopper
U00268,28.83829708162263,Female,63062.82,27.84,10,3.73,45.08,185.7,Fashion,85.87,10,Impulsive Buyer
U00269,28.327250108033773,Male,62739.73,32.23,12,3.46,39.41,301.89,Electronics,57.8,16,Impulsive Buyer
U00270,29.601523954383268,Male,46896.7,32.86,14,6.26,40.9,267.24,Fashion,77.35,10,Budget Conscious
U00271,36.255251802968864,Male,61531.97,23.98,6,4.32,45.27,85.14,Fashion,75.56,13,Impulsive Buyer
U00272,18.55545242163373,Female,37839.36,31.94,10,3.43,42.65,217.36,Fashion,80.61,10,Window Shopper
U00273,22.49086072839307,Female,25383.42,37.55,4,3.51,0.0,193.74,Fashion,94.08,13,Impulsive Buyer
U00274,23.04786856389993,Male,53358.97,27.91,2,12.88,87.26,107.55,Groceries,2.91,1,Budget Conscious
U00275,18.0,Male,78581.22,33.16,2,3.33,18.32,108.26,Beauty,33.8,1,Window Shopper
U00276,29.511006394364685,Male,145444.75,23.05,11,8.62,34.5,416.12,Luxury,37.6,5,Luxury Shopper
U00277,38.074483498322095,Male,126405.1,4.86,5,5.66,10.3,485.75,Luxury,17.7,2,Luxury Shopper
U00278,29.12784665393366,Male,36916.23,25.89,4,6.34,71.73,55.95,Groceries,33.89,4,Budget Conscious
U00279,32.74350339963166,Male,28973.93,29.5,3,3.71,36.11,253.47,Fashion,81.29,7,Emotional Buyer
U00280,37.454145434959685,Female,71264.21,27.23,5,2.24,53.73,235.89,Beauty,95.11,9,Emotional Buyer
U00281,18.73271091010089,Male,51042.57,42.51,10,0.95,30.59,191.67,Fashion,77.03,11,Impulsive Buyer
U00282,29.617160210442094,Male,54265.01,33.74,3,0.2,35.25,214.17,Fashion,87.47,10,Impulsive Buyer
U00283,37.02802448639356,Female,102424.47,5.59,10,6.9,3.26,347.33,Luxury,17.18,2,Luxury Shopper
U00284,57.94264535926734,Male,103172.35,27.91,4,10.6,18.5,432.93,Electronics,31.68,3,Luxury Shopper
U00285,44.76826618859757,Female,25082.06,18.6,1,9.75,72.08,222.34,Home,27.69,2,Luxury Shopper
U00286,43.8785389346786,Male,44717.21,28.47,3,5.36,100.0,93.81,Groceries,9.39,4,Budget Conscious
U00287,31.340499962041445,Female,52969.08,32.39,15,4.37,52.0,111.69,Fashion,61.03,8,Impulsive Buyer
U00288,33.10032966047809,Male,105646.57,7.78,5,7.36,19.2,434.25,Electronics,27.02,4,Luxury Shopper
U00289,44.296859134823976,Female,44573.83,17.04,2,5.63,84.21,133.68,Home,19.2,3,Budget Conscious
U00290,33.62963973794868,Male,84634.22,23.94,7,8.12,26.34,303.83,Electronics,61.75,15,Impulsive Buyer
U00291,36.00431637307222,Non-binary,82308.11,19.37,0,4.07,16.11,271.62,Beauty,89.9,11,Emotional Buyer
U00292,18.0,Female,38777.0,30.04,4,7.06,46.06,205.8,Fashion,73.46,12,Impulsive Buyer
U00293,29.837135879129956,Male,50648.51,14.2,14,6.63,64.28,211.4,Beauty,76.59,9,Budget Conscious
U00294,41.28433743845334,Non-binary,57022.54,19.15,8,2.73,47.17,145.14,Fashion,77.26,3,Impulsive Buyer
U00295,29.116543723528856,Male,43257.25,36.04,8,4.88,30.58,176.68,Beauty,77.05,10,Emotional Buyer
U00296,40.55967614390315,Female,55009.65,33.95,6,5.79,17.41,264.71,Beauty,97.71,10,Emotional Buyer
U00297,29.011857756269837,Male,70594.49,31.36,2,6.69,26.23,188.95,Beauty,72.75,13,Emotional Buyer
U00298,21.292144407629706,Female,85696.82,49.03,0,3.5,21.17,87.07,Beauty,9.82,2,Window Shopper
U00299,29.690529404230904,Female,48994.25,28.94,0,4.92,50.57,39.03,Beauty,16.6,3,Window Shopper
U00300,29.87037243364065,Male,74655.87,44.52,1,4.64,23.15,86.49,Beauty,37.67,1,Window Shopper
U00301,39.06204012965513,Male,54944.84,29.86,0,1.65,27.2,107.44,Beauty,34.87,1,Window Shopper
U00302,24.05385228821351,Male,37839.29,22.36,11,5.7,51.66,136.62,Fashion,72.44,12,Impulsive Buyer
U00303,21.835358254090337,Female,49155.85,18.64,2,8.54,93.34,141.85,Home,17.6,3,Luxury Shopper
U00304,30.22385971193916,Male,43256.63,28.37,4,6.07,78.71,127.47,Groceries,4.36,3,Budget Conscious
U00305,30.596234150098518,Male,65727.25,26.64,11,5.13,35.42,198.12,Beauty,72.98,12,Emotional Buyer
U00306,40.83275687833543,Male,38305.27,6.13,2,8.31,61.77,114.9,Home,20.19,4,Budget Conscious
U00307,46.2790763291948,Male,158639.05,28.71,4,10.05,24.65,496.28,Electronics,9.18,1,Luxury Shopper
U00308,43.99049775266142,Female,32912.63,36.01,4,3.23,25.11,67.97,Fashion,24.42,1,Emotional Buyer
U00309,30.578967730720077,Female,136117.03,24.53,7,9.42,7.41,526.92,Electronics,40.52,3,Luxury Shopper
U00310,30.45180226266507,Male,65284.9,45.46,4,1.73,20.0,84.19,Fashion,45.51,12,Impulsive Buyer
U00311,40.65687652691901,Non-binary,58781.68,12.45,0,13.49,84.15,179.93,Groceries,10.99,4,Budget Conscious
U00312,31.8332090511254,Female,51368.21,16.26,4,9.17,59.75,182.74,Groceries,12.05,2,Budget Conscious
U00313,37.35831905989063,Female,140107.7,19.0,9,11.28,20.35,452.95,Luxury,12.84,4,Luxury Shopper
U00314,42.788188789498555,Female,112215.51,19.07,11,7.14,17.93,413.13,Electronics,28.37,4,Luxury Shopper
U00315,42.8789365194891,Male,117141.44,20.45,6,6.2,23.68,552.09,Luxury,7.67,0,Luxury Shopper
U00316,40.24706571276605,Female,138110.08,21.55,10,12.71,9.19,458.62,Electronics,34.88,6,Luxury Shopper
U00317,44.76499440448913,Male,109083.67,30.92,7,8.94,18.43,621.69,Electronics,12.33,4,Luxury Shopper
U00318,28.449294554897847,Non-binary,48317.18,40.52,3,2.66,18.48,84.47,Fashion,32.76,3,Window Shopper
U00319,37.745241857097405,Female,114960.14,26.85,4,8.36,11.51,421.2,Luxury,30.8,2,Luxury Shopper
U00320,34.082448539699854,Male,48160.73,14.89,6,4.36,57.47,270.72,Beauty,86.94,13,Emotional Buyer
U00321,35.937324543959235,Male,46871.21,13.06,9,2.35,37.74,261.76,Fashion,94.96,3,Emotional Buyer
U00322,28.529811690458843,Male,30582.1,24.26,4,11.02,85.42,91.75,Home,9.43,4,Budget Conscious
U00323,50.3005637377315,Female,116670.84,19.83,2,9.72,15.85,471.94,Luxury,18.05,3,Luxury Shopper
U00324,24.25504275397915,Female,37282.81,26.14,5,11.42,86.67,88.06,Groceries,27.61,2,Budget Conscious
U00325,42.78518696381758,Female,73409.95,25.43,5,2.01,34.13,217.84,Beauty,99.97,4,Emotional Buyer
U00326,25.334779391910967,Male,68407.82,48.88,0,2.59,38.96,140.88,Beauty,31.28,4,Window Shopper
U00327,37.2188854591935,Male,72887.74,52.17,1,3.29,47.77,167.26,Beauty,24.74,3,Window Shopper
U00328,49.743807066448895,Female,38680.12,22.88,2,6.33,92.51,119.93,Groceries,32.39,2,Budget Conscious
U00329,39.05491310688585,Female,40749.95,68.62,1,2.49,6.44,73.8,Beauty,45.63,3,Window Shopper
U00330,39.698351142718465,Male,117952.26,12.01,4,10.57,12.57,477.21,Luxury,31.8,3,Luxury Shopper
U00331,24.655673681446878,Female,64713.7,47.3,1,2.04,52.09,102.87,Beauty,10.41,2,Window Shopper
U00332,33.34526781712026,Female,62828.54,33.62,5,2.34,49.65,206.69,Fashion,80.17,12,Impulsive Buyer
U00333,33.27640580283708,Male,77977.63,59.3,3,1.79,29.29,87.4,Fashion,14.67,2,Window Shopper
U00334,32.000900180573225,Female,51196.9,16.72,6,6.51,32.5,267.89,Beauty,91.73,11,Emotional Buyer
U00335,23.505456781510766,Female,59956.78,27.76,5,2.5,6.94,167.22,Fashion,59.8,13,Impulsive Buyer
U00336,33.82309100642429,Male,46156.25,30.02,7,7.94,78.35,131.32,Home,15.54,3,Impulsive Buyer
U00337,26.34903790710526,Female,39672.58,41.36,10,4.41,2.65,77.92,Fashion,82.87,12,Impulsive Buyer
U00338,27.675380197099493,Male,74181.11,40.57,3,3.03,17.37,97.24,Beauty,22.14,3,Window Shopper
U00339,30.649494076534225,Male,48677.25,43.59,7,5.28,0.0,212.27,Fashion,72.11,18,Impulsive Buyer
U00340,45.442683894988654,Male,35799.32,25.09,7,2.86,25.65,137.81,Fashion,82.92,13,Emotional Buyer
U00341,49.22548734073756,Female,67817.65,28.7,1,5.03,54.16,288.22,Electronics,72.45,11,Impulsive Buyer
U00342,30.41684299120217,Male,36086.09,33.03,10,1.94,51.99,181.74,Beauty,73.17,5,Emotional Buyer
U00343,20.090203395678145,Female,62053.3,48.01,0,0.56,33.39,73.0,Beauty,31.44,2,Budget Conscious
U00344,37.180075940042244,Male,32144.72,16.77,3,10.13,87.1,102.55,Home,14.6,3,Budget Conscious
U00345,18.76364568834107,Female,66418.84,42.09,1,2.32,45.57,114.6,Fashion,29.69,2,Window Shopper
U00346,28.82939960991354,Male,81833.99,48.47,0,3.17,19.52,77.33,Fashion,10.22,4,Window Shopper
U00347,35.82318173702007,Female,55076.06,19.61,1,6.14,40.39,181.91,Fashion,87.14,12,Emotional Buyer
U00348,40.32799681742238,Female,118057.62,23.48,7,5.58,0.99,478.35,Luxury,15.83,7,Luxury Shopper
U00349,36.72098884547708,Male,34364.02,20.09,4,5.45,82.5,126.97,Groceries,29.43,3,Budget Conscious
U00350,31.51121818757107,Female,77874.38,36.36,9,6.24,49.03,223.95,Fashion,64.84,14,Impulsive Buyer
U00351,47.50520537508907,Female,30206.45,10.63,0,11.29,86.9,75.21,Groceries,21.19,4,Budget Conscious
U00352,41.59796697193529,Male,54120.97,38.38,5,3.97,48.15,186.89,Fashion,57.77,10,Impulsive Buyer
U00353,28.507245931457554,Male,35189.78,30.44,5,12.19,81.9,126.05,Home,34.72,1,Budget Conscious
U00354,43.98651735529057,Female,26549.1,15.64,4,5.33,81.15,131.87,Home,6.83,4,Budget Conscious
U00355,21.83827546575555,Male,45250.83,13.52,4,9.04,72.22,89.03,Groceries,25.45,1,Budget Conscious
U00356,45.61690770633532,Male,37106.05,34.73,6,8.44,92.79,89.81,Home,20.11,1,Budget Conscious
U00357,28.09250601824962,Male,79425.54,30.88,4,0.94,24.76,102.1,Beauty,5.81,0,Window Shopper
U00358,31.001547214080862,Male,75178.26,22.26,4,0.63,40.75,131.93,Fashion,27.79,1,Luxury Shopper
U00359,18.059768589660912,Male,50820.88,20.61,4,8.16,78.48,124.55,Groceries,10.25,3,Budget Conscious
U00360,35.62012348704508,Male,52855.24,24.02,3,6.82,61.04,150.06,Groceries,44.98,4,Budget Conscious
U00361,29.274127140592668,Male,72753.49,26.9,6,4.2,60.84,235.58,Beauty,65.45,11,Emotional Buyer
U00362,38.787413600473734,Male,35466.75,32.06,11,5.63,23.3,237.69,Fashion,75.68,10,Impulsive Buyer
U00363,32.14917723181252,Female,58082.62,39.31,11,2.41,30.02,213.68,Fashion,94.13,10,Impulsive Buyer
U00364,21.625387262920032,Female,89834.33,22.65,5,2.46,29.4,153.25,Electronics,73.27,11,Impulsive Buyer
U00365,26.00947090585974,Female,59821.76,42.34,3,5.73,28.67,146.12,Beauty,16.46,2,Window Shopper
U00366,49.895296106981895,Non-binary,26246.75,28.09,4,8.54,81.15,89.15,Home,41.92,4,Budget Conscious
U00367,18.16609483466191,Female,58895.47,26.83,2,4.1,34.94,133.94,Beauty,11.05,2,Window Shopper
U00368,18.0,Male,67391.06,56.16,2,3.76,56.83,106.99,Beauty,17.84,1,Window Shopper
U00369,45.09463715862287,Male,105554.79,4.06,2,11.81,12.65,434.38,Luxury,6.0,3,Luxury Shopper
U00370,51.05848797523191,Non-binary,55603.89,22.66,4,5.49,21.95,269.79,Beauty,100.0,7,Emotional Buyer
U00371,34.88316691152602,Female,51458.69,38.15,2,5.94,34.3,97.27,Fashion,28.04,1,Window Shopper
U00372,43.446071769627736,Male,129525.53,14.7,5,7.27,4.36,480.12,Luxury,22.86,4,Luxury Shopper
U00373,45.253950525587086,Male,119603.09,26.92,5,11.54,7.51,593.75,Luxury,21.3,3,Luxury Shopper
U00374,43.79359956571393,Female,120414.54,14.7,10,4.6,0.0,585.26,Luxury,3.05,1,Luxury Shopper
U00375,36.155351977966646,Male,53353.34,24.48,3,1.97,59.38,165.3,Fashion,85.87,14,Impulsive Buyer
U00376,18.76182998739906,Female,74424.28,31.05,11,5.4,62.34,195.9,Fashion,81.84,10,Impulsive Buyer
U00377,31.067792581255,Male,83853.64,23.43,1,3.31,45.67,288.49,Beauty,77.15,3,Emotional Buyer
U00378,41.05926557556266,Male,42558.57,20.24,3,8.34,83.67,131.35,Home,17.25,2,Budget Conscious
U00379,41.07758446292339,Female,100219.65,28.28,2,9.46,37.89,543.91,Electronics,20.03,8,Luxury Shopper
U00380,24.959561035585065,Female,71272.77,29.15,2,2.78,12.14,102.12,Fashion,43.86,2,Window Shopper
U00381,39.5855939914367,Female,30690.73,22.09,2,9.98,70.7,118.58,Groceries,26.27,4,Budget Conscious
U00382,30.21823973855732,Female,74215.81,25.64,4,3.51,68.65,253.09,Fashion,84.22,4,Emotional Buyer
U00383,24.026377089781334,Male,42451.68,58.21,1,4.42,47.61,94.75,Beauty,27.85,4,Window Shopper
U00384,23.8996290130744,Female,50295.44,21.71,3,11.17,74.25,85.46,Home,14.17,5,Budget Conscious
U00385,36.9662453682633,Female,132007.91,19.43,4,7.98,7.2,377.75,Luxury,19.17,4,Luxury Shopper
U00386,31.750523156903622,Male,67293.07,20.94,6,4.35,55.59,209.49,Fashion,87.31,12,Emotional Buyer
U00387,23.113947419690923,Male,56030.42,37.28,0,2.73,35.43,56.11,Beauty,36.63,4,Window Shopper
U00388,27.502377517178214,Male,20565.79,34.14,6,4.7,38.82,196.07,Beauty,86.57,6,Emotional Buyer
U00389,44.509431302709174,Non-binary,50765.44,31.4,9,3.72,48.96,194.39,Electronics,71.21,10,Impulsive Buyer
U00390,37.52009027322474,Female,48906.99,42.19,6,2.95,22.67,242.43,Fashion,100.0,8,Emotional Buyer
U00391,22.162985072671876,Male,61991.51,43.28,3,4.0,37.02,58.55,Fashion,18.12,2,Window Shopper
U00392,30.332722382764732,Female,58805.25,20.9,4,1.06,44.07,199.38,Fashion,70.26,9,Impulsive Buyer
U00393,32.03985071240584,Male,56302.53,24.13,6,9.54,81.01,171.07,Groceries,19.75,3,Budget Conscious
U00394,24.668567074834268,Non-binary,63784.66,50.79,0,3.86,18.52,149.92,Fashion,26.05,3,Window Shopper
U00395,18.0,Male,63382.07,39.94,9,4.09,45.6,222.1,Fashion,76.06,10,Impulsive Buyer
U00396,47.5949152802152,Male,36511.02,17.26,4,12.86,93.2,82.89,Groceries,6.06,2,Budget Conscious
U00397,41.467896945116806,Male,45401.97,31.09,4,6.45,59.66,144.54,Beauty,75.84,9,Emotional Buyer
U00398,31.911126537183712,Female,114359.15,17.08,5,4.1,17.46,385.7,Electronics,46.05,2,Luxury Shopper
U00399,38.920112995257576,Male,37406.12,16.64,6,6.53,100.0,121.7,Groceries,11.12,4,Budget Conscious
U00400,42.84090774490311,Male,31804.1,17.88,3,5.12,78.37,131.35,Groceries,36.53,3,Budget Conscious
U00401,30.000361547732616,Non-binary,119998.21,22.44,5,11.05,6.17,490.28,Luxury,26.35,3,Luxury Shopper
U00402,33.61123683533562,Male,72747.11,26.97,9,6.54,63.62,213.76,Beauty,87.28,8,Emotional Buyer
U00403,38.01521567062653,Female,68349.31,53.25,1,7.14,29.91,76.46,Beauty,47.22,3,Window Shopper
U00404,25.00267803760019,Male,56872.14,40.12,13,4.1,41.81,109.54,Fashion,84.09,12,Impulsive Buyer
U00405,35.4079975057852,Female,55635.02,28.62,6,6.01,23.85,245.53,Beauty,79.66,11,Emotional Buyer
U00406,28.016777926061057,Female,48019.23,22.54,6,2.7,22.44,264.19,Beauty,69.4,5,Emotional Buyer
U00407,28.108009036000414,Female,139671.64,9.41,3,4.66,31.69,561.48,Luxury,15.58,4,Luxury Shopper
U00408,30.046110482891166,Male,58493.67,24.29,1,1.84,48.63,221.51,Beauty,83.11,16,Emotional Buyer
U00409,34.71569381489946,Female,35527.75,51.31,7,7.62,33.3,195.85,Electronics,54.22,7,Impulsive Buyer
U00410,32.13949408056462,Female,40641.8,33.78,1,6.52,49.04,187.86,Beauty,84.24,13,Emotional Buyer
U00411,26.89553966212597,Female,83529.55,48.5,1,0.89,31.26,94.51,Fashion,26.01,3,Window Shopper
U00412,35.74792832067172,Male,64052.95,31.86,1,1.58,73.1,76.92,Beauty,18.34,2,Window Shopper
U00413,26.157432598486658,Male,45783.51,24.69,6,2.45,27.77,177.29,Fashion,68.46,8,Impulsive Buyer
U00414,33.193900225677496,Female,61040.35,30.3,7,0.2,47.72,139.27,Beauty,73.55,8,Emotional Buyer
U00415,35.93521484508114,Female,77727.37,25.91,11,6.22,9.53,369.84,Electronics,67.35,17,Impulsive Buyer
U00416,54.32576453034149,Male,93367.76,20.84,4,7.5,18.59,432.4,Luxury,24.72,2,Luxury Shopper
U00417,26.520572545742702,Female,71737.96,19.54,8,7.01,31.89,194.08,Fashion,69.29,11,Budget Conscious
U00418,37.53004625544517,Male,54226.72,49.95,3,2.24,48.28,61.27,Beauty,25.91,0,Window Shopper
U00419,22.046183953734804,Female,73730.92,31.44,11,4.23,15.96,243.75,Electronics,80.01,13,Impulsive Buyer
U00420,43.57840158734203,Male,45571.08,16.9,7,3.41,70.19,195.14,Beauty,60.9,7,Emotional Buyer
U00421,26.758544282156684,Female,62358.99,33.43,3,4.75,30.76,15.0,Beauty,32.19,4,Window Shopper
U00422,25.85803456393515,Male,81067.61,33.35,7,3.84,49.11,404.62,Fashion,72.99,16,Impulsive Buyer
U00423,29.05207096977229,Female,51145.82,29.54,9,6.11,44.72,212.58,Fashion,76.13,13,Impulsive Buyer
U00424,25.245802958574043,Non-binary,41554.02,24.27,6,4.33,58.12,193.8,Fashion,76.18,5,Impulsive Buyer
U00425,36.91590010210804,Non-binary,37704.12,16.71,3,8.46,68.66,83.5,Groceries,19.56,3,Budget Conscious
U00426,27.919658845324278,Male,54817.38,46.02,4,2.61,32.75,86.47,Beauty,40.9,3,Window Shopper
U00427,24.53662690567537,Male,162835.03,3.34,3,11.56,14.03,437.84,Electronics,8.83,7,Luxury Shopper
U00428,23.97589459339492,Female,86095.08,27.23,1,3.84,31.82,292.06,Beauty,92.98,10,Emotional Buyer
U00429,36.50744338503175,Male,72114.6,17.94,3,4.95,6.14,125.7,Fashion,58.88,13,Impulsive Buyer
U00430,31.91335421115113,Male,61078.04,45.64,0,0.7,30.31,110.81,Beauty,27.44,2,Window Shopper
U00431,43.02014421315273,Female,40006.81,33.84,10,2.21,42.63,309.62,Beauty,65.08,14,Luxury Shopper
U00432,34.31318137500679,Female,44666.33,28.69,1,4.35,33.04,55.67,Fashion,33.74,0,Impulsive Buyer
U00433,34.67783695931599,Male,58592.02,50.46,4,2.94,15.34,58.4,Fashion,18.58,5,Window Shopper
U00434,31.589823804059748,Male,77470.04,25.3,8,3.09,58.0,216.46,Beauty,75.12,9,Emotional Buyer
U00435,22.7006734093981,Male,64625.28,42.11,8,2.53,69.08,277.89,Fashion,36.44,17,Impulsive Buyer
U00436,35.894743620977856,Male,32589.94,23.03,10,5.66,10.7,107.03,Electronics,72.01,15,Impulsive Buyer
U00437,29.89598792278997,Male,38561.46,38.1,8,4.01,9.25,235.23,Electronics,68.25,11,Impulsive Buyer
U00438,34.493998781889005,Female,42122.98,25.95,3,9.75,100.0,128.33,Groceries,20.72,1,Budget Conscious
U00439,35.34123789393774,Female,76579.29,43.57,2,3.48,59.3,71.85,Fashion,27.65,0,Window Shopper
U00440,23.97150931421488,Female,65365.82,47.72,3,3.95,14.72,51.07,Fashion,26.83,1,Window Shopper
U00441,32.526523428228366,Male,34557.38,25.38,6,5.4,53.64,166.82,Beauty,78.49,4,Emotional Buyer
U00442,18.0,Female,57803.6,20.56,7,4.89,19.32,170.42,Electronics,71.46,10,Luxury Shopper
U00443,31.37418468690415,Female,51855.57,42.18,0,0.2,32.79,59.23,Beauty,38.21,1,Window Shopper
U00444,20.365330309280907,Female,41505.39,23.5,5,6.05,52.2,204.08,Electronics,65.94,11,Impulsive Buyer
U00445,52.14023266949585,Female,122714.13,21.65,6,7.03,9.99,603.96,Luxury,5.76,11,Luxury Shopper
U00446,18.0,Male,52336.05,43.37,1,1.94,25.55,87.09,Fashion,29.91,2,Window Shopper
U00447,24.441686878385934,Female,58496.29,35.89,4,3.04,38.14,232.65,Beauty,99.1,5,Emotional Buyer
U00448,38.71140496732115,Female,62663.75,25.63,2,10.65,88.72,94.07,Groceries,3.13,5,Budget Conscious
U00449,28.12380560087562,Male,50808.78,25.08,10,5.82,38.09,117.47,Fashion,56.84,9,Impulsive Buyer
U00450,35.92486339348474,Female,59862.37,24.43,5,13.0,56.92,120.2,Home,20.07,4,Budget Conscious
U00451,43.86032053805756,Female,67641.77,36.58,9,4.98,27.72,266.79,Electronics,43.65,18,Impulsive Buyer
U00452,35.527060653706506,Female,63623.0,31.62,5,5.88,26.49,134.87,Beauty,93.83,6,Luxury Shopper
U00453,35.06150627633197,Male,36761.39,56.65,3,0.63,35.15,92.57,Fashion,45.12,1,Window Shopper
U00454,31.91840421018067,Female,67074.82,35.68,9,5.64,27.82,239.11,Fashion,63.56,17,Impulsive Buyer
U00455,19.196977222411167,Male,73311.64,35.32,9,5.69,8.64,182.12,Electronics,56.56,14,Impulsive Buyer
U00456,18.262166607473493,Non-binary,24873.54,32.52,8,7.06,48.53,262.13,Fashion,67.65,13,Impulsive Buyer
U00457,22.826022613917463,Male,52722.28,31.96,4,4.11,41.1,276.83,Beauty,56.81,2,Emotional Buyer
U00458,35.1487876876351,Female,45979.21,26.48,4,8.62,64.0,95.06,Groceries,8.48,3,Budget Conscious
